SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,LACKS_PLUS_MINUS
KNES:D001D:,KNES D001D,Mary Donahue,,,1,,,0,,,1,,,0,,1,1,Winter,2019,1
KNES:D002A:,KNES D002A,Mary Donahue,,,0,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D005A:,KNES D005A,Christian May,,,9,,,3,,,1,,,0,,3,6,Winter,2019,1
KNES:D005A:,KNES D005A,Rachel Catuiza,,,10,,,8,,,3,,,0,,2,1,Winter,2019,1
KNES:D012D:,KNES D012D,Peter Rabbitt,,,9,,,2,,,0,,,0,,0,4,Winter,2019,1
KNES:D012E:,KNES D012E,Peter Rabbitt,,,2,,,0,,,0,,,0,,1,2,Winter,2019,1
KNES:D012G:,KNES D012G,David Hertler,,,27,,,2,,,1,,,0,,0,2,Winter,2019,1
KNES:D012H:,KNES D012H,Coleen Lee-Wheat,,,12,,,0,,,0,,,0,,0,3,Winter,2019,1
KNES:D012J:,KNES D012J,Coleen Lee-Wheat,,,2,,,2,,,0,,,0,,0,1,Winter,2019,1
KNES:D019A:,KNES D019A,Jason Damjanovic,,,22,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D019B:,KNES D019B,Jason Damjanovic,,,10,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D022A:,KNES D022A,Dawnis Guevara,,,8,,,6,,,2,,,0,,0,2,Winter,2019,1
KNES:D022A:,KNES D022A,Kelly Simons,,,5,,,0,,,0,,,0,,0,1,Winter,2019,1
KNES:D022A:,KNES D022A,Kelly Simons,,,5,,,0,,,0,,,0,,1,3,Winter,2019,1
KNES:D022A:,KNES D022A,Christian May,,,15,,,1,,,0,,,0,,2,1,Winter,2019,1
KNES:D022B:,KNES D022B,Dawnis Guevara,,,22,,,3,,,0,,,0,,0,1,Winter,2019,1
KNES:D022B:,KNES D022B,Kelly Simons,,,16,,,1,,,0,,,0,,0,2,Winter,2019,1
KNES:D022C:,KNES D022C,Nancy Evans,,,8,,,1,,,0,,,0,,1,0,Winter,2019,1
KNES:D022C:,KNES D022C,Christian May,,,14,,,1,,,0,,,0,,1,3,Winter,2019,1
KNES:D022D:,KNES D022D,Kelly Simons,,,14,,,1,,,0,,,0,,0,0,Winter,2019,1
KNES:D022E:,KNES D022E,Nancy Evans,,,23,,,0,,,0,,,0,,0,1,Winter,2019,1
KNES:D025A:,KNES D025A,Farzaneh Ghiasvand,,,20,,,0,,,0,,,1,,1,4,Winter,2019,1
KNES:D026A:,KNES D026A,Farzaneh Ghiasvand,,,6,,,1,,,0,,,0,,3,2,Winter,2019,1
KNES:D029A:,KNES D029A,Nicholas Mattis,,,22,,,1,,,0,,,0,,0,0,Winter,2019,1
KNES:D029B:,KNES D029B,Nicholas Mattis,,,7,,,1,,,0,,,0,,0,0,Winter,2019,1
KNES:D032A:,KNES D032A,Richard Roesky,,,18,,,2,,,0,,,0,,1,1,Winter,2019,1
KNES:D032B:,KNES D032B,Richard Roesky,,,7,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D037E:,KNES D037E,Mark Johnson,,,3,,,3,,,3,,,1,,0,4,Winter,2019,1
KNES:D038A:,KNES D038A,Mark Johnson,,,4,,,2,,,2,,,1,,2,4,Winter,2019,1
KNES:D038B:,KNES D038B,Mark Johnson,,,7,,,0,,,0,,,1,,0,0,Winter,2019,1
KNES:D038C:,KNES D038C,Mark Johnson,,,3,,,0,,,0,,,2,,0,0,Winter,2019,1
KNES:D039A:,KNES D039A,Dawnis Guevara,,,10,,,2,,,1,,,0,,1,0,Winter,2019,1
KNES:D039B:,KNES D039B,Dawnis Guevara,,,3,,,2,,,2,,,0,,0,1,Winter,2019,1
KNES:D045:,KNES D045,Arden Kragalott,,,25,,,6,,,4,,,0,,3,2,Winter,2019,1
KNES:D045:,KNES D045,Cheryl Owiesny,,,23,,,5,,,3,,,3,,8,3,Winter,2019,1
KNES:D045:,KNES D045,Cheryl Owiesny,,,17,,,2,,,3,,,0,,10,7,Winter,2019,1
KNES:D046:,KNES D046,Shannon Bracy,,,8,,,6,,,9,,,3,,2,4,Winter,2019,1
KNES:D052:,KNES D052,Nicholas Mattis,,,20,,,3,,,0,,,1,,4,1,Winter,2019,1
KNES:D052:,KNES D052,Danielle Altman,,,7,,,7,,,4,,,1,,12,2,Winter,2019,1
KNES:D052:,KNES D052,Danielle Altman,,,3,,,3,,,2,,,4,,16,3,Winter,2019,1
KNES:D053:,KNES D053,Arden Kragalott,,,21,,,8,,,4,,,0,,2,2,Winter,2019,1
KNES:D054:,KNES D054,Dawnis Guevara,,,16,,,4,,,6,,,4,,5,2,Winter,2019,1
KNES:D05AX:,KNES D05AX,Nicholas Mattis,,,23,,,0,,,0,,,0,,0,1,Winter,2019,1
KNES:D05AX:,KNES D05AX,Mark Johnson,,,12,,,4,,,5,,,1,,3,0,Winter,2019,1
KNES:D05AX:,KNES D05AX,Rachel Catuiza,,,8,,,5,,,2,,,1,,1,1,Winter,2019,1
KNES:D05AX:,KNES D05AX,Rachel Catuiza,,,5,,,2,,,0,,,1,,1,4,Winter,2019,1
KNES:D05BX:,KNES D05BX,Mark Johnson,,,2,,,2,,,1,,,0,,1,0,Winter,2019,1
KNES:D077X:,KNES D077X,Coleen Lee-Wheat,,,1,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D077Y:,KNES D077Y,Coleen Lee-Wheat,,,2,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D11AX:,KNES D11AX,Rachel Catuiza,,,13,,,1,,,1,,,1,,1,4,Winter,2019,1
KNES:D15AX:,KNES D15AX,Rachel Catuiza,,,1,,,1,,,3,,,0,,1,2,Winter,2019,1
KNES:D15CX:,KNES D15CX,Jason Damjanovic,,,12,,,1,,,0,,,0,,1,1,Winter,2019,1
KNES:D15CX:,KNES D15CX,Rachel Catuiza,,,3,,,2,,,2,,,1,,1,1,Winter,2019,1
KNES:D15CX:,KNES D15CX,Rachel Catuiza,,,2,,,0,,,0,,,0,,0,3,Winter,2019,1
KNES:D15EX:,KNES D15EX,Jason Damjanovic,,,9,,,0,,,2,,,0,,0,0,Winter,2019,1
KNES:D15EX:,KNES D15EX,Jason Damjanovic,,,7,,,1,,,0,,,0,,0,2,Winter,2019,1
KNES:D15EX:,KNES D15EX,Arden Kragalott,,,12,,,0,,,0,,,0,,2,0,Winter,2019,1
KNES:D15EX:,KNES D15EX,Arden Kragalott,,,10,,,2,,,0,,,0,,2,1,Winter,2019,1
KNES:D15EX:,KNES D15EX,Dawnis Guevara,,,3,,,1,,,0,,,0,,2,0,Winter,2019,1
KNES:D15EX:,KNES D15EX,Rachel Catuiza,,,9,,,3,,,1,,,0,,1,1,Winter,2019,1
KNES:D15FX:,KNES D15FX,Arden Kragalott,,,3,,,1,,,0,,,0,,0,2,Winter,2019,1
KNES:D19AX:,KNES D19AX,Dawnis Guevara,,,11,,,0,,,0,,,0,,1,0,Winter,2019,1
KNES:D19AX:,KNES D19AX,Mark Johnson,,,11,,,1,,,1,,,0,,1,1,Winter,2019,1
KNES:D19BX:,KNES D19BX,Dawnis Guevara,,,2,,,1,,,0,,,0,,0,1,Winter,2019,1
KNES:D19DX:,KNES D19DX,Jason Damjanovic,,,6,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D19DX:,KNES D19DX,Jason Damjanovic,,,5,,,0,,,1,,,0,,0,1,Winter,2019,1
KNES:D19DX:,KNES D19DX,Arden Kragalott,,,1,,,0,,,0,,,0,,0,1,Winter,2019,1
KNES:D19DX:,KNES D19DX,Mark Johnson,,,2,,,0,,,0,,,0,,0,1,Winter,2019,1
KNES:D19EX:,KNES D19EX,Arden Kragalott,,,15,,,1,,,0,,,0,,1,0,Winter,2019,1
KNES:D19GX:,KNES D19GX,Jason Damjanovic,,,11,,,1,,,1,,,0,,1,1,Winter,2019,1
KNES:D19GX:,KNES D19GX,Rachel Catuiza,,,7,,,4,,,2,,,0,,1,0,Winter,2019,1
KNES:D19GX:,KNES D19GX,Rachel Catuiza,,,6,,,1,,,0,,,0,,0,1,Winter,2019,1
KNES:D19GX:,KNES D19GX,Rachel Catuiza,,,3,,,2,,,0,,,3,,0,0,Winter,2019,1
KNES:D22AX:,KNES D22AX,Mark Johnson,,,9,,,2,,,3,,,1,,0,1,Winter,2019,1
KNES:D22AX:,KNES D22AX,Mark Johnson,,,9,,,2,,,0,,,0,,0,1,Winter,2019,1
KNES:D22AX:,KNES D22AX,Danielle Altman,,,4,,,0,,,0,,,0,,2,1,Winter,2019,1
KNES:D22BX:,KNES D22BX,Mark Johnson,,,14,,,3,,,0,,,0,,1,1,Winter,2019,1
KNES:D22BX:,KNES D22BX,Mark Johnson,,,10,,,4,,,0,,,0,,3,2,Winter,2019,1
KNES:D22DX:,KNES D22DX,Dawnis Guevara,,,10,,,2,,,1,,,0,,0,2,Winter,2019,1
KNES:D22DX:,KNES D22DX,Danielle Altman,,,4,,,5,,,1,,,0,,1,0,Winter,2019,1
KNES:D22EX:,KNES D22EX,Dawnis Guevara,,,13,,,3,,,0,,,0,,0,0,Winter,2019,1
KNES:D25AX:,KNES D25AX,David Hertler,,,22,,,2,,,1,,,0,,0,0,Winter,2019,1
KNES:D25AX:,KNES D25AX,David Hertler,,,17,,,0,,,0,,,0,,0,2,Winter,2019,1
KNES:D25BX:,KNES D25BX,David Hertler,,,4,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D25BX:,KNES D25BX,David Hertler,,,3,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D31AX:,KNES D31AX,David Hertler,,,19,,,0,,,1,,,0,,0,1,Winter,2019,1
KNES:D31AX:,KNES D31AX,David Hertler,,,18,,,2,,,0,,,0,,0,0,Winter,2019,1
KNES:D31BX:,KNES D31BX,David Hertler,,,12,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D31BX:,KNES D31BX,David Hertler,,,5,,,0,,,0,,,0,,0,2,Winter,2019,1
KNES:D31BX:,KNES D31BX,David Hertler,,,2,,,0,,,0,,,0,,0,1,Winter,2019,1
KNES:D31CX:,KNES D31CX,David Hertler,,,8,,,0,,,1,,,0,,0,1,Winter,2019,1
KNES:D32AX:,KNES D32AX,David Hertler,,,17,,,1,,,0,,,0,,0,0,Winter,2019,1
KNES:D32BX:,KNES D32BX,David Hertler,,,3,,,0,,,0,,,0,,0,0,Winter,2019,1
KNES:D32CX:,KNES D32CX,David Hertler,,,2,,,0,,,0,,,0,,0,1,Winter,2019,1
KNES:D36AX:,KNES D36AX,Jason Damjanovic,,,24,,,5,,,0,,,0,,0,1,Winter,2019,1
KNES:D37AX:,KNES D37AX,Cheryl Owiesny,,,12,,,1,,,0,,,0,,1,0,Winter,2019,1
KNES:D37BX:,KNES D37BX,Cheryl Owiesny,,,5,,,1,,,0,,,0,,0,1,Winter,2019,1
KNES:D37CX:,KNES D37CX,Cheryl Owiesny,,,3,,,0,,,0,,,0,,0,0,Winter,2019,1
KORE:D001:,KORE D001,Yu Lee,,,17,,,4,,,1,,,0,,8,3,Winter,2019,1
KORE:D001:,KORE D001,Hwaja Choi,,,21,,,7,,,0,,,0,,3,4,Winter,2019,1
KORE:D002:,KORE D002,Yu Lee,,,22,,,3,,,0,,,0,,0,2,Winter,2019,1
KORE:D002:,KORE D002,Hwaja Choi,,,19,,,2,,,1,,,0,,2,1,Winter,2019,1
KORE:D002H:,KORE D002H,Yu Lee,,,13,,,0,,,0,,,0,,0,2,Winter,2019,1
KORE:D002H:,KORE D002H,Hwaja Choi,,,1,,,0,,,0,,,0,,0,0,Winter,2019,1
LING:D001:,LING D001,Michele Dubarry,,,18,,,10,,,4,,,3,,2,7,Winter,2019,1
MAND:D001:,MAND D001,Hua-Fu Liu,,,43,,,4,,,0,,,0,,0,1,Winter,2019,1
MAND:D001:,MAND D001,Xiaomei Schnittgrund,,,21,,,4,,,0,,,0,,3,3,Winter,2019,1
MAND:D002:,MAND D002,Hua-Fu Liu,,,24,,,1,,,0,,,0,,0,3,Winter,2019,1
MAND:D002:,MAND D002,Xiaomei Schnittgrund,,,26,,,2,,,0,,,0,,4,0,Winter,2019,1
MAND:D002:,MAND D002,April Phung,,,12,,,6,,,2,,,1,,1,5,Winter,2019,1
MAND:D005:,MAND D005,Hua-Fu Liu,,,51,,,2,,,0,,,0,,0,2,Winter,2019,1
MATH:D001A:,MATH D001A,Harmanpal Dhaliwal,,,11,,,12,,,10,,,1,,4,1,Winter,2019,1
MATH:D001A:,MATH D001A,Jianbo Du,,,12,,,4,,,7,,,0,,2,2,Winter,2019,1
MATH:D001A:,MATH D001A,Wyatt Howard,,,16,,,10,,,5,,,2,,3,5,Winter,2019,1
MATH:D001A:,MATH D001A,Wyatt Howard,,,16,,,9,,,1,,,1,,9,3,Winter,2019,1
MATH:D001A:,MATH D001A,Wyatt Howard,,,7,,,9,,,7,,,1,,6,7,Winter,2019,1
MATH:D001A:,MATH D001A,Zachary Judson,,,8,,,10,,,7,,,1,,6,6,Winter,2019,1
MATH:D001A:,MATH D001A,Amanda Lien,,,28,,,12,,,5,,,0,,1,0,Winter,2019,1
MATH:D001A:,MATH D001A,Richard Lopez,,,16,,,9,,,6,,,6,,2,2,Winter,2019,1
MATH:D001A:,MATH D001A,James Mailhot,,,11,,,3,,,8,,,6,,9,3,Winter,2019,1
MATH:D001A:,MATH D001A,James Mailhot,,,9,,,8,,,7,,,8,,6,1,Winter,2019,1
MATH:D001A:,MATH D001A,Jonathan Nay,,,10,,,9,,,6,,,0,,8,6,Winter,2019,1
MATH:D001B:,MATH D001B,Sundararajan Arabhi,,,20,,,5,,,5,,,5,,5,5,Winter,2019,1
MATH:D001B:,MATH D001B,Ricardo Delgado,,,33,,,14,,,2,,,0,,0,0,Winter,2019,1
MATH:D001B:,MATH D001B,Jianbo Du,,,18,,,10,,,3,,,1,,4,5,Winter,2019,1
MATH:D001B:,MATH D001B,Millia Ison,,,6,,,7,,,17,,,4,,4,1,Winter,2019,1
MATH:D001B:,MATH D001B,Millia Ison,,,15,,,9,,,4,,,1,,5,11,Winter,2019,1
MATH:D001B:,MATH D001B,Bertrand Lo,,,1,,,2,,,2,,,2,,7,12,Winter,2019,1
MATH:D001B:,MATH D001B,Bertrand Lo,,,2,,,4,,,8,,,4,,7,9,Winter,2019,1
MATH:D001B:,MATH D001B,Joan Parrish,,,10,,,5,,,5,,,3,,8,7,Winter,2019,1
MATH:D001B:,MATH D001B,Bijan Sadeghi-Hassanvand,,,6,,,8,,,11,,,4,,2,9,Winter,2019,1
MATH:D001B:,MATH D001B,Roderic Taylor,,,17,,,9,,,0,,,1,,3,9,Winter,2019,1
MATH:D001B:,MATH D001B,Roderic Taylor,,,14,,,8,,,2,,,5,,1,6,Winter,2019,1
MATH:D001B:,MATH D001B,Jian Yu,,,41,,,4,,,1,,,1,,0,2,Winter,2019,1
MATH:D001C:,MATH D001C,Cheryl Balm,,,3,,,11,,,7,,,0,,1,7,Winter,2019,1
MATH:D001C:,MATH D001C,Salvador Guerrero,,,12,,,6,,,9,,,6,,1,2,Winter,2019,1
MATH:D001C:,MATH D001C,Millia Ison,,,14,,,6,,,12,,,1,,5,3,Winter,2019,1
MATH:D001C:,MATH D001C,Mehrdad Khosravi,,,20,,,2,,,5,,,1,,4,10,Winter,2019,1
MATH:D001C:,MATH D001C,Jonathan Nay,,,10,,,12,,,10,,,3,,2,4,Winter,2019,1
MATH:D001C:,MATH D001C,Duc Nguyen,,,16,,,7,,,4,,,3,,3,3,Winter,2019,1
MATH:D001C:,MATH D001C,Kejian Shi,,,5,,,9,,,9,,,0,,4,3,Winter,2019,1
MATH:D001D:,MATH D001D,Hassan Bourgoub,,,9,,,13,,,6,,,2,,2,4,Winter,2019,1
MATH:D001D:,MATH D001D,Mehrdad Khosravi,,,18,,,9,,,9,,,1,,3,5,Winter,2019,1
MATH:D001D:,MATH D001D,Iaroslav Kryliouk,,,19,,,14,,,9,,,0,,1,0,Winter,2019,1
MATH:D001D:,MATH D001D,Iaroslav Kryliouk,,,5,,,1,,,2,,,0,,1,3,Winter,2019,1
MATH:D001D:,MATH D001D,Farshod Mosh,,,7,,,5,,,7,,,6,,1,1,Winter,2019,1
MATH:D002A:,MATH D002A,Mehrdad Khosravi,,,20,,,16,,,5,,,0,,0,7,Winter,2019,1
MATH:D002A:,MATH D002A,Iaroslav Kryliouk,,,18,,,11,,,9,,,0,,0,3,Winter,2019,1
MATH:D002A:,MATH D002A,Farshod Mosh,,,12,,,9,,,2,,,2,,0,3,Winter,2019,1
MATH:D002B:,MATH D002B,Zachary Judson,,,9,,,12,,,9,,,2,,5,7,Winter,2019,1
MATH:D002B:,MATH D002B,Farshod Mosh,,,9,,,5,,,7,,,6,,0,1,Winter,2019,1
MATH:D010:,MATH D010,Doli Bambhania,,,10,,,11,,,1,,,3,,3,6,Winter,2019,1
MATH:D010:,MATH D010,Nadia Bensidi,,,4,,,10,,,3,,,0,,6,11,Winter,2019,1
MATH:D010:,MATH D010,Nadia Bensidi,,,2,,,6,,,7,,,3,,5,1,Winter,2019,1
MATH:D010:,MATH D010,Roberta Bloom,,,5,,,5,,,7,,,4,,6,11,Winter,2019,1
MATH:D010:,MATH D010,Roberta Bloom,,,5,,,6,,,9,,,0,,6,14,Winter,2019,1
MATH:D010:,MATH D010,Hassan Bourgoub,,,5,,,2,,,3,,,0,,7,5,Winter,2019,1
MATH:D010:,MATH D010,Lenore Desilets,,,7,,,3,,,10,,,8,,5,3,Winter,2019,1
MATH:D010:,MATH D010,Lenore Desilets,,,2,,,4,,,5,,,14,,4,4,Winter,2019,1
MATH:D010:,MATH D010,Harmanpal Dhaliwal,,,4,,,9,,,10,,,2,,4,8,Winter,2019,1
MATH:D010:,MATH D010,Maurice Geraghty,,,15,,,10,,,4,,,0,,1,1,Winter,2019,1
MATH:D010:,MATH D010,Maurice Geraghty,,,12,,,9,,,6,,,0,,1,2,Winter,2019,1
MATH:D010:,MATH D010,Renuka Kapur,,,7,,,4,,,5,,,4,,4,8,Winter,2019,1
MATH:D010:,MATH D010,Teck Ky,,,12,,,13,,,5,,,0,,6,3,Winter,2019,1
MATH:D010:,MATH D010,Teck Ky,,,4,,,9,,,16,,,0,,5,4,Winter,2019,1
MATH:D010:,MATH D010,Kelly Lundstrom,,,18,,,3,,,10,,,4,,3,0,Winter,2019,1
MATH:D010:,MATH D010,Kelly Lundstrom,,,11,,,7,,,8,,,1,,2,3,Winter,2019,1
MATH:D010:,MATH D010,Lisa Markus,,,3,,,3,,,6,,,1,,6,27,Winter,2019,1
MATH:D010:,MATH D010,Lisa Markus,,,3,,,3,,,5,,,0,,8,21,Winter,2019,1
MATH:D010:,MATH D010,Lilit Mazmanyan,,,17,,,14,,,3,,,3,,1,3,Winter,2019,1
MATH:D010:,MATH D010,Lilit Mazmanyan,,,22,,,12,,,2,,,3,,0,1,Winter,2019,1
MATH:D010:,MATH D010,Farshod Mosh,,,5,,,3,,,7,,,5,,3,11,Winter,2019,1
MATH:D010:,MATH D010,Farshod Mosh,,,9,,,4,,,9,,,5,,2,2,Winter,2019,1
MATH:D010:,MATH D010,Hung Nguyen,,,8,,,10,,,16,,,0,,1,5,Winter,2019,1
MATH:D010:,MATH D010,Hung Nguyen,,,8,,,8,,,11,,,0,,1,0,Winter,2019,1
MATH:D010:,MATH D010,Andrew Phelps,,,5,,,8,,,5,,,3,,3,9,Winter,2019,1
MATH:D010:,MATH D010,Andrew Phelps,,,1,,,3,,,3,,,1,,1,3,Winter,2019,1
MATH:D010:,MATH D010,Nahrin Rashid,,,16,,,6,,,6,,,4,,9,3,Winter,2019,1
MATH:D010:,MATH D010,Nahrin Rashid,,,4,,,5,,,8,,,1,,7,6,Winter,2019,1
MATH:D010:,MATH D010,Parviz Sales,,,9,,,5,,,8,,,6,,4,6,Winter,2019,1
MATH:D010:,MATH D010,Vinod Sastry,,,14,,,8,,,3,,,2,,7,10,Winter,2019,1
MATH:D010:,MATH D010,Vinod Sastry,,,6,,,8,,,6,,,0,,6,9,Winter,2019,1
MATH:D010:,MATH D010,Rupinder Sekhon,,,3,,,8,,,5,,,0,,6,12,Winter,2019,1
MATH:D010:,MATH D010,Rupinder Sekhon,,,3,,,3,,,4,,,0,,4,4,Winter,2019,1
MATH:D010:,MATH D010,Neelam Shukla,,,17,,,8,,,6,,,0,,2,4,Winter,2019,1
MATH:D010:,MATH D010,Neelam Shukla,,,19,,,10,,,8,,,0,,0,0,Winter,2019,1
MATH:D010:,MATH D010,Gregory Stachnick,,,11,,,12,,,4,,,0,,5,2,Winter,2019,1
MATH:D010:,MATH D010,Sithparran Vanniasegaram,,,17,,,2,,,0,,,0,,0,2,Winter,2019,1
MATH:D010:,MATH D010,Sithparran Vanniasegaram,,,14,,,3,,,1,,,0,,1,0,Winter,2019,1
MATH:D010:,MATH D010,Gul Yayli,,,13,,,6,,,12,,,1,,1,2,Winter,2019,1
MATH:D010:,MATH D010,Jian Yu,,,19,,,11,,,4,,,1,,4,4,Winter,2019,1
MATH:D010H:,MATH D010H,Roberta Bloom,,,3,,,0,,,0,,,0,,0,0,Winter,2019,1
MATH:D010H:,MATH D010H,Farshod Mosh,,,1,,,0,,,0,,,0,,0,0,Winter,2019,1
MATH:D010H:,MATH D010H,Farshod Mosh,,,1,,,0,,,0,,,0,,0,0,Winter,2019,1
MATH:D011:,MATH D011,Roberta Bloom,,,3,,,10,,,4,,,3,,6,8,Winter,2019,1
MATH:D011:,MATH D011,Loraine Moen,,,11,,,6,,,4,,,4,,10,6,Winter,2019,1
MATH:D011:,MATH D011,Rupinder Sekhon,,,8,,,5,,,3,,,4,,3,8,Winter,2019,1
MATH:D011:,MATH D011,Reza Shariatmadari,,,6,,,14,,,16,,,0,,3,5,Winter,2019,1
MATH:D012:,MATH D012,Scott Peterson,,,0,,,3,,,4,,,0,,12,14,Winter,2019,1
MATH:D012:,MATH D012,Kejian Shi,,,2,,,7,,,10,,,1,,5,3,Winter,2019,1
MATH:D012:,MATH D012,Roderic Taylor,,,14,,,11,,,5,,,1,,3,4,Winter,2019,1
MATH:D01AH:,MATH D01AH,Wyatt Howard,,,1,,,0,,,0,,,0,,0,0,Winter,2019,1
MATH:D01AH:,MATH D01AH,Wyatt Howard,,,1,,,0,,,0,,,0,,0,0,Winter,2019,1
MATH:D01AH:,MATH D01AH,Zachary Judson,,,1,,,1,,,0,,,0,,1,1,Winter,2019,1
MATH:D01AH:,MATH D01AH,James Mailhot,,,1,,,0,,,0,,,0,,0,1,Winter,2019,1
MATH:D01BH:,MATH D01BH,Roderic Taylor,,,0,,,0,,,0,,,0,,0,1,Winter,2019,1
MATH:D01BH:,MATH D01BH,Roderic Taylor,,,2,,,0,,,1,,,0,,0,1,Winter,2019,1
MATH:D01CH:,MATH D01CH,Cheryl Balm,,,1,,,0,,,0,,,0,,0,0,Winter,2019,1
MATH:D01CH:,MATH D01CH,Mehrdad Khosravi,,,3,,,1,,,1,,,0,,0,1,Winter,2019,1
MATH:D01DH:,MATH D01DH,Mehrdad Khosravi,,,2,,,1,,,0,,,0,,0,1,Winter,2019,1
MATH:D022:,MATH D022,Wyatt Howard,,,16,,,7,,,10,,,9,,3,0,Winter,2019,1
MATH:D022:,MATH D022,Kejian Shi,,,6,,,6,,,6,,,0,,5,13,Winter,2019,1
MATH:D022:,MATH D022,William Wilson,,,25,,,12,,,3,,,0,,1,1,Winter,2019,1
MATH:D022:,MATH D022,Fatemeh Yarahmadi,,,45,,,2,,,0,,,0,,0,1,Winter,2019,1
MATH:D02AH:,MATH D02AH,Mehrdad Khosravi,,,3,,,0,,,1,,,0,,0,0,Winter,2019,1
MATH:D02AH:,MATH D02AH,Farshod Mosh,,,1,,,1,,,0,,,0,,0,0,Winter,2019,1
MATH:D02BH:,MATH D02BH,Farshod Mosh,,,2,,,0,,,0,,,0,,0,0,Winter,2019,1
MATH:D041:,MATH D041,Sundararajan Arabhi,,,10,,,4,,,5,,,4,,4,9,Winter,2019,1
MATH:D041:,MATH D041,Hassan Bourgoub,,,12,,,10,,,10,,,0,,3,4,Winter,2019,1
MATH:D041:,MATH D041,Anastasiya Campbell,,,14,,,5,,,3,,,4,,1,1,Winter,2019,1
MATH:D041:,MATH D041,Lenore Desilets,,,4,,,8,,,4,,,3,,1,5,Winter,2019,1
MATH:D041:,MATH D041,Curtis Kifer,,,6,,,15,,,6,,,0,,7,4,Winter,2019,1
MATH:D041:,MATH D041,George Krestas,,,3,,,4,,,4,,,11,,7,7,Winter,2019,1
MATH:D041:,MATH D041,James Mailhot,,,8,,,11,,,6,,,2,,5,5,Winter,2019,1
MATH:D041:,MATH D041,Lisa Mesh,,,12,,,3,,,13,,,4,,4,5,Winter,2019,1
MATH:D041:,MATH D041,Nahrin Rashid,,,14,,,8,,,7,,,2,,2,2,Winter,2019,1
MATH:D041:,MATH D041,Mohamad Rezvani,,,7,,,5,,,3,,,1,,1,6,Winter,2019,1
MATH:D041:,MATH D041,Hemendra Shah,,,3,,,1,,,1,,,0,,6,14,Winter,2019,1
MATH:D041:,MATH D041,Kejian Shi,,,4,,,5,,,10,,,0,,6,8,Winter,2019,1
MATH:D041:,MATH D041,Danny Tran,,,7,,,4,,,7,,,5,,5,8,Winter,2019,1
MATH:D041:,MATH D041,Der Van,,,7,,,5,,,1,,,0,,5,5,Winter,2019,1
MATH:D042:,MATH D042,Cheryl Balm,,,0,,,9,,,5,,,4,,1,1,Winter,2019,1
MATH:D042:,MATH D042,George Krestas,,,4,,,1,,,3,,,2,,5,5,Winter,2019,1
MATH:D042:,MATH D042,George Krestas,,,5,,,1,,,3,,,0,,0,2,Winter,2019,1
MATH:D042:,MATH D042,Iaroslav Kryliouk,,,8,,,5,,,7,,,0,,2,8,Winter,2019,1
MATH:D042:,MATH D042,Iaroslav Kryliouk,,,12,,,8,,,11,,,0,,0,2,Winter,2019,1
MATH:D042:,MATH D042,Richard Lopez,,,12,,,9,,,5,,,0,,0,2,Winter,2019,1
MATH:D042:,MATH D042,James Mailhot,,,9,,,10,,,6,,,0,,8,6,Winter,2019,1
MATH:D042:,MATH D042,Lisa Mesh,,,13,,,10,,,6,,,3,,2,4,Winter,2019,1
MATH:D042:,MATH D042,Lisa Mesh,,,9,,,16,,,8,,,1,,1,4,Winter,2019,1
MATH:D042:,MATH D042,Ronald Nicoletti,,,12,,,10,,,4,,,1,,0,4,Winter,2019,1
MATH:D042:,MATH D042,Charles Petersen,,,11,,,4,,,9,,,1,,6,6,Winter,2019,1
MATH:D042:,MATH D042,Mohamad Rezvani,,,6,,,8,,,5,,,0,,1,13,Winter,2019,1
MATH:D042:,MATH D042,Mohamad Rezvani,,,7,,,8,,,4,,,2,,1,5,Winter,2019,1
MATH:D043:,MATH D043,Hassan Bourgoub,,,6,,,4,,,3,,,2,,2,3,Winter,2019,1
MATH:D043:,MATH D043,Victor Legge,,,10,,,2,,,7,,,6,,3,6,Winter,2019,1
MATH:D043:,MATH D043,Amanda Lien,,,28,,,8,,,5,,,1,,0,1,Winter,2019,1
MATH:D043:,MATH D043,Bertrand Lo,,,4,,,3,,,4,,,0,,9,10,Winter,2019,1
MATH:D043:,MATH D043,Scott Peterson,,,5,,,6,,,6,,,3,,6,7,Winter,2019,1
MATH:D043:,MATH D043,Timothy Smith,,,11,,,7,,,5,,,2,,3,3,Winter,2019,1
MATH:D043:,MATH D043,William Wilson,,,12,,,2,,,3,,,1,,4,3,Winter,2019,1
