SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,LACKS_PLUS_MINUS
BIOL:D006A:01Y,FORM/FUNCT IN THE BIOLGCL WRLD,Elizabeth Mcpartlan,,2,2,0,2,4,0,3,4,0,2,1,0,2,9,Spring,2024,0
BIOL:D006A:02Y,FORM/FUNCT IN THE BIOLGCL WRLD,Elizabeth Mcpartlan,,0,4,0,2,4,0,3,8,0,1,1,0,4,6,Spring,2024,0
BIOL:D006B:01Y,CELL & MOLECULAR BIOLOGY,Simon Kang'a,,0,1,0,0,1,2,4,5,0,0,5,0,0,7,Spring,2024,0
BIOL:D006B:02Y,CELL & MOLECULAR BIOLOGY,Simon Kang'a,,0,3,2,1,4,0,3,5,0,0,3,0,1,3,Spring,2024,0
BIOL:D006C:01Y,ECOLOGY AND EVOLUTION,Bruce Heyer,,1,4,8,7,11,2,2,0,0,0,0,0,0,0,Spring,2024,0
BIOL:D006C:02Y,ECOLOGY AND EVOLUTION,Bruce Heyer,,2,20,2,4,2,1,2,0,0,0,0,0,0,1,Spring,2024,0
BIOL:D006C:03Y,ECOLOGY AND EVOLUTION,Lianna Wong,,0,7,5,7,6,5,5,1,0,0,0,0,0,0,Spring,2024,0
BIOL:D006C:04Y,ECOLOGY AND EVOLUTION,Lianna Wong,,0,5,6,10,4,3,1,2,0,0,1,0,0,0,Spring,2024,0
BIOL:D006C:06Y,ECOLOGY AND EVOLUTION,Ann Daniel,,2,1,3,5,12,4,1,2,0,0,0,0,0,0,Spring,2024,0
BIOL:D010.:01Y,INTRO BIOLOGY,Elizabeth Mcpartlan,,2,6,0,1,10,1,0,1,0,0,2,0,3,6,Spring,2024,0
BIOL:D010.:03Y,INTRO BIOLOGY,Judy Cuff-Alvarado,,3,3,3,5,4,7,1,3,0,0,0,0,1,2,Spring,2024,0
BIOL:D010.:04Y,INTRO BIOLOGY,Judy Cuff-Alvarado,,4,5,1,7,7,1,4,2,0,0,0,0,2,2,Spring,2024,0
BIOL:D010.:05Y,INTRO BIOLOGY,Judy Cuff-Alvarado,,0,9,3,2,3,4,5,1,0,0,1,0,4,0,Spring,2024,0
BIOL:D010.:06Y,INTRO BIOLOGY,Judy Cuff-Alvarado,,5,9,1,3,3,0,5,1,0,0,1,0,0,1,Spring,2024,0
BIOL:D010.:07Y,INTRO BIOLOGY,Jason Bram,,10,4,3,1,7,2,4,2,0,0,0,0,1,1,Spring,2024,0
BIOL:D010.:08Y,INTRO BIOLOGY,Jason Bram,,6,4,5,2,5,2,1,8,0,0,0,0,1,1,Spring,2024,0
BIOL:D010.:09Y,INTRO BIOLOGY,Elizabeth Mcpartlan,,0,4,0,1,13,1,0,3,0,0,4,0,1,6,Spring,2024,0
BIOL:D011.:01Y,HUMAN BIOLOGY,Ebenezer Morikang,,4,5,0,2,3,0,2,1,0,0,0,0,6,4,Spring,2024,0
BIOL:D011.:02Y,HUMAN BIOLOGY,Simon Kang'a,,0,7,0,0,13,0,0,5,0,0,0,0,1,2,Spring,2024,0
BIOL:D011.:08Y,HUMAN BIOLOGY,Simon Kang'a,,0,3,0,0,8,0,0,6,0,0,4,0,3,1,Spring,2024,0
BIOL:D013.:01Y,MARINE BIOLOGY,Jason Bram,,11,4,3,2,4,0,1,3,0,0,1,0,0,3,Spring,2024,0
BIOL:D013.:02Y,MARINE BIOLOGY,Jason Bram,,7,2,1,1,7,2,5,4,0,0,0,0,0,2,Spring,2024,0
BIOL:D026.:01Y,INTRO MICROBIOLOGY,Elsa Jimenez-Samayoa,,1,7,7,4,4,3,6,0,0,0,0,0,1,2,Spring,2024,0
BIOL:D026.:02Y,INTRO MICROBIOLOGY,Elsa Jimenez-Samayoa,,4,1,5,4,7,2,5,1,0,0,0,0,0,1,Spring,2024,0
BIOL:D040A:01Y,HUMAN ANAT & PHYSIOLOGY,Lakshmikanta Sengupta,,0,7,0,0,6,0,0,7,0,0,4,0,2,5,Spring,2024,0
BIOL:D040A:02Y,HUMAN ANAT & PHYSIOLOGY,Lakshmikanta Sengupta,,0,8,0,0,4,0,0,4,0,0,3,0,4,10,Spring,2024,0
BIOL:D040A:03Y,HUMAN ANAT & PHYSIOLOGY,Susmita Sengupta,,14,3,0,0,8,0,0,1,0,0,1,0,1,3,Spring,2024,0
BIOL:D040A:04Y,HUMAN ANAT & PHYSIOLOGY,Susmita Sengupta,,14,3,0,0,5,0,0,3,0,0,3,0,1,1,Spring,2024,0
BIOL:D040A:05Y,HUMAN ANAT & PHYSIOLOGY,Lakshmikanta Sengupta,,0,6,0,0,5,0,0,3,0,0,4,0,3,7,Spring,2024,0
BIOL:D040B:1,HUMAN ANAT & PHYSIOLOGY,Eric Pane,,2,3,3,1,3,1,1,3,0,1,2,0,3,5,Spring,2024,0
BIOL:D040B:2,HUMAN ANAT & PHYSIOLOGY,Eric Pane,,3,1,7,0,9,3,3,3,0,0,0,1,1,1,Spring,2024,0
BIOL:D040C:01Y,HUMAN ANAT & PHYSIOLOGY,Robert Kalpin,,0,3,3,2,4,3,4,4,0,0,2,0,1,2,Spring,2024,0
BIOL:D040C:02Y,HUMAN ANAT & PHYSIOLOGY,Robert Kalpin,,4,6,5,3,2,1,4,0,0,3,2,0,1,0,Spring,2024,0
BIOL:D040C:03Y,HUMAN ANAT & PHYSIOLOGY,Vickie Annen,,0,8,0,0,2,0,0,6,0,0,1,0,0,1,Spring,2024,0
BIOL:D040C:04Y,HUMAN ANAT & PHYSIOLOGY,Vickie Annen,,0,9,0,0,7,0,0,4,0,0,0,0,1,0,Spring,2024,0
BIOL:D040C:05Y,HUMAN ANAT & PHYSIOLOGY,Nora Balabanian,,6,14,10,4,1,3,0,0,0,0,0,0,0,0,Spring,2024,0
BIOL:D040C:06Y,HUMAN ANAT & PHYSIOLOGY,Nora Balabanian,,4,14,10,7,4,1,1,0,0,0,0,0,0,0,Spring,2024,0
BIOL:D040C:07Y,HUMAN ANAT & PHYSIOLOGY,Robert Kalpin,,4,6,0,1,1,2,3,2,0,0,2,0,2,3,Spring,2024,0
BIOL:D045.:50Z,INTRO HUMAN NUTRITION,Anne Miller,,1,4,6,3,4,8,1,4,0,0,0,0,2,1,Spring,2024,0
BIOL:D045.:51Z,INTRO HUMAN NUTRITION,Anne Miller,,3,4,1,1,6,9,1,5,0,0,0,1,3,5,Spring,2024,0
BIOL:D054I:50Z,APPL ANAT & PHYSIO(COORDIN/TRN,Judy Cuff-Alvarado,,0,13,0,0,2,0,0,2,0,0,0,0,8,2,Spring,2024,0
BIOL:D054J:50Z,APPL ANAT & PHYSIO(ABS/EXCR/RE,Judy Cuff-Alvarado,,0,11,0,0,3,0,0,4,0,0,1,0,5,1,Spring,2024,0
BIOL:D086.:66R,SPEC PROJ IN EXPERIMENTAL BIOL,Elsa Jimenez-Samayoa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2024,0
BIOL:D087.:69R,SPEC PROJ IN BIOLOGY EDUCATION,Elizabeth Mcpartlan,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2024,0
BIOL:D087.:70R,SPEC PROJ IN BIOLOGY EDUCATION,Elizabeth Mcpartlan,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2024,0
BUS:D010.:01Y,INTRO TO BUSINESS,Rowland Chen,,5,4,6,1,0,0,0,0,0,0,0,1,1,3,Spring,2024,0
BUS:D010.:02Y,INTRO TO BUSINESS,Brian Bennett,,0,4,1,1,8,5,1,11,0,0,5,0,2,4,Spring,2024,0
BUS:D010.:03Y,INTRO TO BUSINESS,John Francis,,0,0,6,3,7,4,3,6,0,1,3,3,2,7,Spring,2024,0
BUS:D010.:04Y,INTRO TO BUSINESS,John Francis,,2,1,4,3,8,3,3,4,0,1,2,1,3,4,Spring,2024,0
BUS:D010.:11Z,INTRO TO BUSINESS,Wenlei Shan,,1,17,6,0,2,3,0,2,0,1,1,1,8,3,Spring,2024,0
BUS:D010.:64Z,INTRO TO BUSINESS,Byron Lilly,,0,14,7,0,4,1,2,2,0,1,0,0,5,6,Spring,2024,0
BUS:D010.:65Z,INTRO TO BUSINESS,Michele Fritz,,0,8,9,2,7,4,4,4,0,0,0,0,1,1,Spring,2024,0
BUS:D010.:66Z,INTRO TO BUSINESS,Emily Garbe,,15,22,3,2,5,0,1,1,0,0,0,0,0,0,Spring,2024,0
BUS:D010.:67Z,INTRO TO BUSINESS,Byron Lilly,,0,7,1,0,1,4,0,1,0,0,0,1,13,5,Spring,2024,0
BUS:D010.:69Z,INTRO TO BUSINESS,Guillermo Hernandez,,2,3,4,1,3,1,3,1,0,1,1,1,0,16,Spring,2024,0
BUS:D018.:01Y,BUSINESS LAW I,Byron Lilly,,4,17,1,1,12,0,4,4,0,1,0,0,0,0,Spring,2024,0
BUS:D018.:02Y,BUSINESS LAW I,Steven Jackman,,10,6,4,8,3,5,1,5,0,1,2,1,2,2,Spring,2024,0
BUS:D018.:12Z,BUSINESS LAW I,Sandra Spencer,,0,6,2,4,1,1,0,1,0,0,1,0,3,3,Spring,2024,0
BUS:D018.:13Z,BUSINESS LAW I,Joseph Barbeau,,0,6,12,12,4,2,2,0,0,0,0,0,2,2,Spring,2024,0
BUS:D018.:14Z,BUSINESS LAW I,Joseph Barbeau,,0,7,21,5,5,3,1,0,0,0,0,0,2,0,Spring,2024,0
BUS:D018.:65Z,BUSINESS LAW I,Danny Salah,,0,9,0,0,22,0,0,11,0,0,0,0,8,1,Spring,2024,0
BUS:D018.:66Z,BUSINESS LAW I,Lale Yurtseven,,8,9,10,2,9,5,3,4,0,1,0,1,3,0,Spring,2024,0
BUS:D021.:64Z,BUSINESS & SOCIETY,Byron Lilly,,0,6,0,0,4,0,0,6,0,0,3,0,6,10,Spring,2024,0
BUS:D050.:64Z,NONPROFIT CORPORATIONS,Mary Hiland,,0,0,1,1,1,8,5,0,0,1,0,0,0,11,Spring,2024,0
BUS:D054.:11Z,BUSINESS MATHEMATICS,Sandra Spencer,,2,7,3,1,0,2,0,0,0,0,0,0,1,12,Spring,2024,0
BUS:D055.:64Z,INTRO TO ENTREPRENEURSHIP,Gordon Smith,,0,4,1,2,2,2,0,6,0,1,3,0,11,4,Spring,2024,0
BUS:D056.:01Y,HUMAN RELATNS IN THE WRKPLACE,John Francis,,0,1,2,1,7,5,0,5,0,0,4,1,1,9,Spring,2024,0
BUS:D056.:64Z,HUMAN RELATNS IN THE WRKPLACE,Kimberlee Andrews-Bingham,,17,15,8,3,1,2,0,1,0,1,0,0,2,2,Spring,2024,0
BUS:D057.:64Z,HUMAN RESOURCE MGMNT,Kimberlee Andrews-Bingham,,6,14,7,1,1,0,0,0,0,0,0,0,5,8,Spring,2024,0
BUS:D060.:64Z,INTERNATL BUSINESS MANAGEMENT,Emily Garbe,,7,3,4,9,8,2,1,8,0,0,0,0,0,1,Spring,2024,0
BUS:D085.:64Z,BUSINESS COMMUNICATION,Oduro Takyi,,0,11,4,3,5,0,0,2,0,0,0,0,4,10,Spring,2024,0
BUS:D087.:64Z,INTRO TO SELLING,Oduro Takyi,,2,9,2,2,5,2,0,3,0,0,0,0,7,13,Spring,2024,0
BUS:D090.:64Z,PRIN MARKETING,Emily Garbe,,2,7,8,8,9,1,4,2,0,1,0,0,0,6,Spring,2024,0
BUS:D090.:66Z,PRIN MARKETING,Dionne Morgan,,1,10,4,1,4,1,1,2,0,1,1,0,13,1,Spring,2024,0
BUS:D091.:64Z,INTRO TO PERSONAL FINANCE,Danny Salah,,0,12,0,0,4,0,0,6,0,0,0,0,7,2,Spring,2024,0
BUS:D094.:64Z,SOCIAL MEDIA MARKETING STRATEG,John Francis,,0,2,5,6,9,2,4,2,0,0,1,0,2,4,Spring,2024,0
BUS:D096.:64Z,PRINC OF MANAGEMENT,Michele Fritz,,1,1,5,5,12,8,3,5,0,0,0,0,0,0,Spring,2024,0
C D:D010G:50Z,CHLD DEV:EARLY YRS,Li Wei Sun,,8,7,5,1,0,0,1,2,0,0,0,0,3,1,Spring,2024,0
C D:D010G:51Z,CHLD DEV:EARLY YRS,Ana Leal,,7,10,2,1,2,0,1,1,0,1,0,0,3,1,Spring,2024,0
C D:D010G:52Z,CHLD DEV:EARLY YRS,Ashley Kipple,,0,6,0,0,0,0,0,0,0,0,1,0,14,1,Spring,2024,0
C D:D010H:01Z,CHLD GROWTH/DEV:MID CHLDH/ADOL,Zana Wilkie,,9,3,1,0,2,0,0,1,0,0,0,0,0,6,Spring,2024,0
C D:D010H:61Y,CHLD GROWTH/DEV:MID CHLDH/ADOL,Jila Maleksalehi,,0,13,3,1,1,0,2,0,0,0,0,0,1,1,Spring,2024,0
C D:D012.:01Y,CHILD/FAM/COMM INTERLATN,Li Wei Sun,,6,9,7,5,5,1,0,1,0,0,0,0,3,0,Spring,2024,0
C D:D012.:50Z,CHILD/FAM/COMM INTERLATN,Ashley Kipple,,0,18,0,0,1,0,0,1,0,0,0,0,7,4,Spring,2024,0
C D:D050.:01Y,PRNCPLS/PRACT TEACH YNG CHILDR,Nellie Vargas,,18,2,0,0,0,1,1,0,0,0,0,0,3,8,Spring,2024,0
C D:D050.:50Z,PRNCPLS/PRACT TEACH YNG CHILDR,Li Wei Sun,,6,12,4,1,5,1,0,0,0,0,0,0,4,3,Spring,2024,0
C D:D051A:1,BASIC STUDENT TEACHING PRACTIC,Jayanti Roy,,0,5,2,1,0,1,1,0,0,0,0,0,0,0,Spring,2024,0
C D:D051A:2,BASIC STUDENT TEACHING PRACTIC,Jayanti Roy,,0,3,1,1,2,0,0,1,0,0,0,0,0,0,Spring,2024,0
C D:D051B:1,ADV STUDENT TEACHNG PRACTICUM,Jayanti Roy,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2024,0
C D:D052.:61Z,OBSRVATN/ASSMT OF CHILDREN,Jayanti Roy,,0,17,5,1,0,0,1,1,0,0,0,0,3,3,Spring,2024,0
C D:D054.:01Z,CURRIC/EARLY CHLDHD PROGRMS,Nellie Vargas,,29,1,2,0,0,0,0,1,0,0,0,0,3,2,Spring,2024,0
C D:D054.:2CF,CURRIC/EARLY CHLDHD PROGRMS,Jayanti Roy,,0,19,0,0,1,0,0,0,0,0,0,0,1,0,Spring,2024,0
C D:D054.:50Z,CURRIC/EARLY CHLDHD PROGRMS,Ashley Kipple,,0,22,0,0,2,0,0,1,0,0,1,0,5,2,Spring,2024,0
C D:D055.:01Z,LITERCY DEVEL/ACTIV YNG CHLD,Nellie Vargas,,22,0,0,2,1,0,1,0,0,0,0,0,4,2,Spring,2024,0
C D:D057.:1YF,SELF ASSES TECH YNG CHLD,Li Wei Sun,,2,3,3,0,1,0,0,0,0,0,0,0,0,1,Spring,2024,0
C D:D058.:61Z,INFANT/TODDLER DEV,Fatemeh Zarghami,,0,20,0,0,3,0,0,5,0,0,1,0,3,2,Spring,2024,0
C D:D060.:50Z,INTRO TO CHILDREN W/SPEC NEEDS,Julie Kennedy,,0,14,2,0,0,0,0,0,0,0,0,0,2,10,Spring,2024,0
C D:D064.:01Y,"HLTH,SAFETY & NUTRITION",Nellie Vargas,,20,1,2,0,1,0,0,0,0,0,0,0,4,4,Spring,2024,0
C D:D067.:61Z,ADULT SUPRVSN/ADMIN C D PROGR,Jayanti Roy,,0,39,1,0,1,0,2,2,0,0,0,0,3,2,Spring,2024,0
C D:D068.:01Y,TCHNG IN A DIVERSE SOCIETY,Phyllis De Motta,,0,10,3,0,1,3,2,2,0,1,0,1,1,3,Spring,2024,0
C D:D103W:01Z,TOPICS: PRE-SCHOOL PRGRM ADMIN,Richard Zalman,,5,10,0,0,0,0,0,0,0,0,0,0,2,0,Spring,2024,0
CETH:D008.:60Z,WMN OF COLR IN U.S.,Marc Coronado,,0,8,0,0,1,0,0,1,0,0,0,0,0,1,Spring,2024,0
CETH:D010.:60Z,"RACE, ETHNICITY & INEQUALITY",David Palaita,,10,21,2,5,3,2,0,0,0,0,0,0,0,0,Spring,2024,0
CETH:D010.:61Z,"RACE, ETHNICITY & INEQUALITY",David Palaita,,12,24,1,3,2,3,0,0,0,0,0,0,1,2,Spring,2024,0
CETH:D010.:62Z,"RACE, ETHNICITY & INEQUALITY",Wayne Jopanda,,29,15,0,0,1,0,0,1,0,0,1,0,2,0,Spring,2024,0
CETH:D010.:63Z,"RACE, ETHNICITY & INEQUALITY",Angelina Loyola,,6,18,0,0,6,3,0,3,0,0,0,1,2,0,Spring,2024,0
CETH:D010.:64Z,"RACE, ETHNICITY & INEQUALITY",Bobby Seals,,21,5,7,2,2,1,0,3,0,0,1,1,4,5,Spring,2024,0
CETH:D010.:65Z,"RACE, ETHNICITY & INEQUALITY",Bobby Seals,,11,6,1,0,0,9,0,1,0,0,0,0,15,11,Spring,2024,0
CETH:D019.:60Z,MASCULINITIES IN US CULT & SOC,Daniel Solomon,,1,6,0,0,5,0,0,1,0,0,0,0,1,4,Spring,2024,0
CETH:D029.:64Z,ETHN STUD/CUL PLUR/AMER LAW,Meghan Kensler,,0,11,0,0,3,0,0,1,0,0,0,0,1,0,Spring,2024,0
CHEM:D001A:11,GENERAL CHEMISTRY,Megan Brophy,,0,6,2,5,1,2,1,4,0,1,2,0,1,3,Spring,2024,0
CHEM:D001A:12,GENERAL CHEMISTRY,Megan Brophy,,0,3,5,4,4,0,1,7,0,2,1,0,0,1,Spring,2024,0
CHEM:D001A:3,GENERAL CHEMISTRY,David Gray,,6,9,4,1,1,1,1,0,0,1,1,0,2,1,Spring,2024,0
CHEM:D001A:4,GENERAL CHEMISTRY,David Gray,,4,5,3,4,1,3,2,2,0,2,0,0,0,3,Spring,2024,0
CHEM:D001A:51,GENERAL CHEMISTRY,Burcak Artun,,6,6,5,2,2,1,3,2,0,2,0,0,0,2,Spring,2024,0
CHEM:D001A:52,GENERAL CHEMISTRY,Burcak Artun,,9,6,3,3,1,0,2,2,0,0,0,0,2,2,Spring,2024,0
CHEM:D001B:1,GENERAL CHEMISTRY,Cinzia Muzzi,,0,5,3,5,2,1,5,4,0,0,1,0,2,2,Spring,2024,0
CHEM:D001B:2,GENERAL CHEMISTRY,Cinzia Muzzi,,3,2,2,5,0,1,3,5,0,2,0,0,2,3,Spring,2024,0
CHEM:D001B:53,GENERAL CHEMISTRY,Nadia Biglari,,3,0,4,2,4,7,2,0,0,0,0,0,2,4,Spring,2024,0
CHEM:D001B:54,GENERAL CHEMISTRY,Nadia Biglari,,2,2,1,5,4,4,0,4,0,0,0,0,0,2,Spring,2024,0
CHEM:D001C:25,GEN CHEM/QUAL ANALYSIS,Christopher Deming,,9,8,3,2,5,1,0,2,0,0,0,0,0,0,Spring,2024,0
CHEM:D001C:26,GEN CHEM/QUAL ANALYSIS,Christopher Deming,,8,6,3,5,4,1,0,1,0,0,0,0,0,2,Spring,2024,0
CHEM:D001C:3,GEN CHEM/QUAL ANALYSIS,Xiao Wang,,0,10,1,5,2,2,1,1,0,0,0,0,0,6,Spring,2024,0
CHEM:D001C:4,GEN CHEM/QUAL ANALYSIS,Xiao Wang,,3,7,2,2,3,4,3,2,0,0,1,0,0,1,Spring,2024,0
CHEM:D001C:66,GEN CHEM/QUAL ANALYSIS,Valerija Martinovic,,7,7,1,5,2,2,3,1,0,0,0,0,2,0,Spring,2024,0
CHEM:D010.:23,INTRODUCTORY CHEMISTRY,John Cihonski,,0,2,0,0,4,0,0,1,0,0,1,0,5,9,Spring,2024,0
CHEM:D010.:24,INTRODUCTORY CHEMISTRY,John Cihonski,,3,0,0,0,2,0,0,5,0,0,0,0,3,13,Spring,2024,0
CHEM:D012B:53,ORGANIC CHEMISTRY,Brendan Mar,,4,2,1,3,2,1,2,3,0,0,0,0,0,3,Spring,2024,0
CHEM:D012B:54,ORGANIC CHEMISTRY,Brendan Mar,,0,3,1,0,0,2,2,5,0,0,1,0,2,2,Spring,2024,0
CHEM:D012C:1,ORGANIC CHEMISTRY,David Gray,,10,7,1,3,5,0,0,0,0,0,0,0,0,0,Spring,2024,0
CHEM:D012C:2,ORGANIC CHEMISTRY,David Gray,,3,7,0,6,2,0,0,0,0,0,0,0,0,0,Spring,2024,0
CHEM:D012C:3,ORGANIC CHEMISTRY,Chad Miller,,2,12,1,2,1,1,2,1,0,0,0,0,0,0,Spring,2024,0
CHEM:D025.:27Y,PREP FOR GENERAL CHEMISTRY,Allan Wilcox,,4,3,0,1,2,1,2,2,0,1,0,0,2,10,Spring,2024,0
CHEM:D025.:3,PREP FOR GENERAL CHEMISTRY,Cinzia Muzzi,,5,4,3,1,2,0,0,2,0,1,2,1,3,3,Spring,2024,0
CHEM:D025.:4,PREP FOR GENERAL CHEMISTRY,Cinzia Muzzi,,4,1,2,5,2,1,4,1,0,0,0,1,0,8,Spring,2024,0
CHEM:D025.:43,PREP FOR GENERAL CHEMISTRY,Stephanie Stepp,,1,1,1,2,2,5,1,9,0,1,1,0,2,1,Spring,2024,0
CHEM:D025.:44,PREP FOR GENERAL CHEMISTRY,Stephanie Stepp,,0,1,1,0,2,4,3,3,0,4,1,0,2,1,Spring,2024,0
CHEM:D025.:62,PREP FOR GENERAL CHEMISTRY,Semere Bairu,,3,1,1,3,5,2,0,6,0,1,1,0,3,1,Spring,2024,0
CHEM:D030A:23,"INTRO GEN, ORG AND BIOCHEM I",Melody Esfandiari,,4,4,9,2,3,3,4,0,0,1,0,0,0,0,Spring,2024,0
CHEM:D030A:24,"INTRO GEN, ORG AND BIOCHEM I",Melody Esfandiari,,1,4,7,6,4,1,3,2,0,1,0,0,1,0,Spring,2024,0
CHEM:D030A:27Y,"INTRO GEN, ORG AND BIOCHEM I",Valerija Martinovic,,0,5,1,3,0,2,2,3,0,0,0,0,7,3,Spring,2024,0
CHEM:D030A:63,"INTRO GEN, ORG AND BIOCHEM I",James Maxwell,,0,24,0,0,2,0,0,1,0,0,1,0,1,1,Spring,2024,0
CHEM:D030A:64,"INTRO GEN, ORG AND BIOCHEM I",James Maxwell,,0,23,0,0,1,0,0,2,0,0,1,0,2,1,Spring,2024,0
CHEM:D030B:27Y,"INTRO GEN, ORG AND BIOCHEM II",Megan Brophy,,0,14,2,1,2,0,0,1,0,0,0,0,1,0,Spring,2024,0
CHEM:D077.:67R,SPEC PROJ IN CHEMISTRY,Christopher Deming,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2024,0
CHEM:D077X:66R,SPEC PROJ IN CHEMISTRY,Christopher Deming,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2024,0
CHLX:D010.:01Y,INTRO CHICANX/LATINX STUDIES,Felipe Ponce,,22,2,5,3,2,3,3,1,0,0,0,0,5,0,Spring,2024,0
CHLX:D010.:61Z,INTRO CHICANX/LATINX STUDIES,Angelina Loyola,,21,6,6,0,5,1,0,0,0,0,0,0,2,3,Spring,2024,0
CHLX:D010.:62Z,INTRO CHICANX/LATINX STUDIES,Felipe Ponce,,28,7,2,4,0,0,0,1,0,0,0,0,4,2,Spring,2024,0
CHLX:D010.:63Z,INTRO CHICANX/LATINX STUDIES,Angelina Loyola,,20,11,3,0,3,1,0,3,0,0,0,0,3,4,Spring,2024,0
CHLX:D026.:60Z,LATINA LIFE AND EXPERIENCE,Marc Coronado,,0,16,0,0,3,0,0,2,0,0,2,0,4,0,Spring,2024,0
CIS:D002.:64Z,CMPTRS & INTERNT IN SOCIETY,Valerie Taylor,,0,7,0,0,2,0,0,0,0,0,4,0,14,3,Spring,2024,0
CIS:D003.:02Z,BUSINESS INFO SYSTEMS,Hoang Nguyen,,3,5,1,0,2,0,0,2,0,0,0,0,6,1,Spring,2024,0
CIS:D003.:03Z,BUSINESS INFO SYSTEMS,Speranta Georgiou,,0,3,3,1,2,3,1,0,0,1,0,0,3,1,Spring,2024,0
CIS:D003.:64Z,BUSINESS INFO SYSTEMS,Hoang Nguyen,,2,12,1,0,5,0,2,3,0,0,2,0,4,2,Spring,2024,0
CIS:D003.:66Z,BUSINESS INFO SYSTEMS,Mahesh Pakala,,1,5,6,3,4,6,3,2,0,0,1,1,5,4,Spring,2024,0
CIS:D003.:74Z,BUSINESS INFO SYSTEMS,Alexander Morgan Jr,,8,13,0,0,8,0,0,0,0,0,1,0,2,0,Spring,2024,0
CIS:D004.:01Z,COMPUTER LITERACY,Tacey Baskett,,0,3,2,0,1,0,1,1,0,1,0,0,0,3,Spring,2024,0
CIS:D004.:64Z,COMPUTER LITERACY,Linda West,,16,8,5,2,0,1,1,2,0,0,0,0,3,4,Spring,2024,0
CIS:D004.:65Z,COMPUTER LITERACY,Linda West,,9,6,1,0,0,0,2,1,0,0,0,0,0,1,Spring,2024,0
CIS:D006.:64Z,INTRO DATA COM/NTWRKNG,Behrouz Forouzan,,0,18,2,0,0,0,0,0,0,0,0,0,7,15,Spring,2024,0
CIS:D009.:01Z,INTRO TO DATA SCIENCE,Uyen Nguyen,,1,3,4,4,2,0,2,2,0,0,0,0,1,8,Spring,2024,0
CIS:D014A:64Z,VISUAL BASIC.NET PROGR I,Arthur Linn Jr,,5,2,0,2,1,1,0,4,0,0,0,0,7,6,Spring,2024,0
CIS:D018A:01Y,INTRO TO UNIX/LINUX,Uyen Nguyen,,11,3,3,1,2,1,3,6,0,0,0,0,6,5,Spring,2024,0
CIS:D018A:64Z,INTRO TO UNIX/LINUX,Lalitha Krishnamurthy,,0,7,3,5,0,1,3,1,0,2,0,0,7,2,Spring,2024,0
CIS:D022A:02Y,BEG PROG METHOD C++,Delia-Manuela Garbacea,,7,8,3,7,2,2,1,3,0,1,1,1,6,3,Spring,2024,0
CIS:D022A:04Y,BEG PROG METHOD C++,Abeer Alameer,,2,18,2,1,5,5,2,1,0,0,2,0,3,3,Spring,2024,0
CIS:D022A:05Z,BEG PROG METHOD C++,May Lin,,8,6,6,3,2,4,0,0,0,0,0,0,1,9,Spring,2024,0
CIS:D022A:07Y,BEG PROG METHOD C++,Abeer Alameer,,6,9,3,1,3,1,3,2,0,0,2,0,8,2,Spring,2024,0
CIS:D022A:09Z,BEG PROG METHOD C++,Douglas Case,,10,7,2,1,2,2,0,5,0,1,0,0,7,1,Spring,2024,0
CIS:D022A:61Z,BEG PROG METHOD C++,May Lin,,11,15,3,1,5,1,0,2,0,1,0,0,3,0,Spring,2024,0
CIS:D022A:63Z,BEG PROG METHOD C++,An Lam,,0,13,3,2,3,1,0,0,0,0,0,0,3,8,Spring,2024,0
CIS:D022A:64Y,BEG PROG METHOD C++,Tuan Nguyen,,2,3,0,1,10,3,2,3,0,0,2,0,3,6,Spring,2024,0
CIS:D022A:64Z,BEG PROG METHOD C++,Mary Pape,,11,16,1,2,6,1,2,1,0,0,0,0,7,0,Spring,2024,0
CIS:D022B:03Y,INTERMED PROG METHOD C++,Hussein Al-Hussein,,7,27,10,3,4,0,0,0,0,0,0,0,0,2,Spring,2024,0
CIS:D022B:04Z,INTERMED PROG METHOD C++,Hann So,,4,5,5,4,3,3,0,4,0,0,1,0,3,3,Spring,2024,0
CIS:D022B:05Z,INTERMED PROG METHOD C++,An Lam,,0,15,3,5,5,1,0,2,0,0,1,0,3,4,Spring,2024,0
CIS:D022B:61Z,INTERMED PROG METHOD C++,Hussein Al-Hussein,,4,29,12,4,6,1,0,0,0,0,0,0,0,2,Spring,2024,0
CIS:D022B:63Z,INTERMED PROG METHOD C++,Hann So,,10,18,9,0,0,1,0,1,0,0,0,0,0,2,Spring,2024,0
CIS:D022B:64Z,INTERMED PROG METHOD C++,Linyun Yu,,0,7,4,3,1,2,3,1,0,0,0,0,7,3,Spring,2024,0
